route_id,route_name,route,provider,provider_url,cost,price_usd,network,asset,pay_to,capability,category_label,cluster_label,provider_shape_type,verdict,risk_flags,observed_txns_30d,observed_volume_usd_30d,quality_score,evidence_stage,niche_label,niche_tier,niche_tier_name,novelty_score,replaces,composable_with,interest_angle,is_live_30d,x402scan_source_url,inspect_url
r_bbc9c6b64334,report,https://api.limitguard.ai/v1/compliance/report,LimitGuard - Trust Intelligence for the Agent Economy,https://api.limitguard.ai,0.5 USDC,0.5,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x6454a645C92B8722EC9A07FCe12A582A877B8843,"Full compliance assessment report for an entity. Covers sanctions, PEP, adverse media, and regulatory status.",Data enrichment,Sensitive verification and legal risk,broad catalog,WARN,accept_unverified|regulated_or_legal,0,0.0,81,metadata_complete,PEP / adverse media,1,enterprise_saas_replacement,9,ComplyAdvantage / Sayari,Sanctions / OFAC screen; KYC / ID verify; Wallet forensics,Politically-exposed-person screens by the call — normally enterprise-only,no,https://www.x402scan.com/server/2d393927-3a3e-4d1f-82ad-39f015394273,https://www.x402scan.com/server/2d393927-3a3e-4d1f-82ad-39f015394273
r_b878873d3f9a,report,https://limitguard.ai/v1/compliance/report,LimitGuard - Trust Intelligence for the Agent Economy,https://limitguard.ai,0.5 USDC,0.5,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x6454a645C92B8722EC9A07FCe12A582A877B8843,"Full compliance assessment report for an entity. Covers sanctions, PEP, adverse media, and regulatory status.",Data enrichment,Sensitive verification and legal risk,broad catalog,WARN,accept_unverified|regulated_or_legal,0,0.0,81,metadata_complete,PEP / adverse media,1,enterprise_saas_replacement,9,ComplyAdvantage / Sayari,Sanctions / OFAC screen; KYC / ID verify; Wallet forensics,Politically-exposed-person screens by the call — normally enterprise-only,no,https://www.x402scan.com/server/6d2d0751-4bf9-4bd0-a012-908fe0ca4771,https://www.x402scan.com/server/6d2d0751-4bf9-4bd0-a012-908fe0ca4771
r_c3d3a577c141,[address],https://agenthealthmonitor.xyz/agent/protect/[address],Agent Health Monitor // Diagnostics for the Agent Economy,https://agenthealthmonitor.xyz,25 USDC,25.0,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xaD64EFCe9CfeE4d1D1701d9a0009CCa72B9ff000,"Protection Agent: Autonomous orchestrator that triages wallet risk and runs the appropriate combination of health check, gas optimization, and retry bot services. Returns a unified report with prioritized actions ranked by potential value recovered.",Onchain and finance,Sensitive verification and legal risk,focused provider,PROBE,accept_unverified|health_sensitive,0,0.0,81,metadata_complete,Wallet forensics,1,enterprise_saas_replacement,9,Chainalysis / TRM / Elliptic ($25k+/yr),Sanctions / OFAC screen; KYC / ID verify; DeFi position,Per-address risk scoring — replaces five-figure-minimum forensic SaaS contracts,no,https://www.x402scan.com/server/755dab02-ebf7-4cc8-a8be-bb535830cabe,https://www.x402scan.com/server/755dab02-ebf7-4cc8-a8be-bb535830cabe
r_3c595d3828c4,0x0000000000000000000000000000000000000000,https://web-production-a512e.up.railway.app/agent/protect/0x0000000000000000000000000000000000000000,Agent Health Monitor // Blockchain Wallet Intelligence,https://web-production-a512e.up.railway.app,25 USDC,25.0,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xaD64EFCe9CfeE4d1D1701d9a0009CCa72B9ff000,"Protection Agent: Autonomous orchestrator that triages wallet risk and runs the appropriate combination of health check, gas optimization, and retry bot services. Returns a unified report with prioritized actions ranked by potential value recovered.",Onchain and finance,Sensitive verification and legal risk,focused provider,PROBE,accept_unverified|health_sensitive,0,0.0,81,metadata_complete,Wallet forensics,1,enterprise_saas_replacement,9,Chainalysis / TRM / Elliptic ($25k+/yr),Sanctions / OFAC screen; KYC / ID verify; DeFi position,Per-address risk scoring — replaces five-figure-minimum forensic SaaS contracts,no,https://www.x402scan.com/server/cf94685c-dd22-46a6-9ab2-1c383acbb77b,https://www.x402scan.com/server/cf94685c-dd22-46a6-9ab2-1c383acbb77b
r_76cf7aaf876a,0x098b716b8aaf21512996dc57eb0615e2383e2f96,https://globalapi.dev/sanctions/wallet/0x098b716b8aaf21512996dc57eb0615e2383e2f96,"GlobalAPI x402 — Pay-per-call global economic, registry, and sanctions data",https://globalapi.dev,0.002 USDC,0.002,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x3dCbEf58b30fAc60a897cd4Ed1DAed5DE33B32E1,OFAC crypto wallet sanctions screening for DeFi agents,Onchain and finance,Sensitive verification and legal risk,broad catalog,WARN,accept_unverified|regulated_or_legal,0,0.0,71,metadata_complete,Sanctions / OFAC screen,1,enterprise_saas_replacement,9,ComplyAdvantage / Refinitiv World-Check ($10k+/yr),KYC / ID verify; PEP / adverse media; Wallet forensics,Per-call sanctions checks — replaces enterprise compliance subscriptions,no,https://www.x402scan.com/server/391bc041-0213-4b67-9d49-3908046bd680,https://www.x402scan.com/server/391bc041-0213-4b67-9d49-3908046bd680
r_f661d3de3b64,wallet-risk,https://autopayagent.com/api/x402/wallet-risk,AutoPayAgent - Get Paid With a Text | SMS Invoicing Software,https://autopayagent.com,0.005 USDC,0.005,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x589d9F16d7213f99dBc43a9882c39ea2FacAad81,On-chain wallet risk assessment ($0.005),Onchain and finance,Onchain market data and wallets,focused provider,PAY,accept_unverified,0,0.0,71,metadata_complete,Wallet forensics,1,enterprise_saas_replacement,9,Chainalysis / TRM / Elliptic ($25k+/yr),Sanctions / OFAC screen; KYC / ID verify; DeFi position,Per-address risk scoring — replaces five-figure-minimum forensic SaaS contracts,no,https://www.x402scan.com/server/d3ef165d-0938-4ac6-8054-3f821f3a8f44,https://www.x402scan.com/server/d3ef165d-0938-4ac6-8054-3f821f3a8f44
r_0bc357048189,check,https://api.netbrainis.co.za/v1/kyc/check,"AgentEconomy Compliance API — pay-per-call KYC, AML, risk",https://api.netbrainis.co.za,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x97522cA24C568be2d8E2e79aB4cBA4D074cd4342,Sanctions screening check against OFAC SDN and UN Consolidated lists with risk scoring (0-100),Agent runtime primitives,Sensitive verification and legal risk,focused provider,WARN,accept_unverified|regulated_or_legal,0,0.0,71,metadata_complete,Sanctions / OFAC screen,1,enterprise_saas_replacement,9,ComplyAdvantage / Refinitiv World-Check ($10k+/yr),KYC / ID verify; PEP / adverse media; Wallet forensics,Per-call sanctions checks — replaces enterprise compliance subscriptions,no,https://www.x402scan.com/server/17c76407-91eb-4a6c-a582-badb6f9cdb2b,https://www.x402scan.com/server/17c76407-91eb-4a6c-a582-badb6f9cdb2b
r_673131db56bd,name,https://agents.krumpybot.com/sanctions/name,https://agents.krumpybot.com,https://agents.krumpybot.com,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x71A2CED2074F418f4e68a0A196FF3C1e59Beb32E,OFAC Name Screen - Screen entity name against sanctions databases,Agent runtime primitives,Sensitive verification and legal risk,broad catalog,WARN,accept_unverified|regulated_or_legal,0,0.0,71,metadata_complete,Sanctions / OFAC screen,1,enterprise_saas_replacement,9,ComplyAdvantage / Refinitiv World-Check ($10k+/yr),KYC / ID verify; PEP / adverse media; Wallet forensics,Per-call sanctions checks — replaces enterprise compliance subscriptions,no,https://www.x402scan.com/server/08f07ea4-e111-4c30-b573-0c2bc9b2d940,https://www.x402scan.com/server/08f07ea4-e111-4c30-b573-0c2bc9b2d940
r_3aff405dbdce,address,https://agents.krumpybot.com/sanctions/address,https://agents.krumpybot.com,https://agents.krumpybot.com,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x71A2CED2074F418f4e68a0A196FF3C1e59Beb32E,OFAC Address Screen - Screen crypto address against OFAC sanctions list,Onchain and finance,Sensitive verification and legal risk,broad catalog,WARN,accept_unverified|regulated_or_legal,0,0.0,71,metadata_complete,Sanctions / OFAC screen,1,enterprise_saas_replacement,9,ComplyAdvantage / Refinitiv World-Check ($10k+/yr),KYC / ID verify; PEP / adverse media; Wallet forensics,Per-call sanctions checks — replaces enterprise compliance subscriptions,no,https://www.x402scan.com/server/08f07ea4-e111-4c30-b573-0c2bc9b2d940,https://www.x402scan.com/server/08f07ea4-e111-4c30-b573-0c2bc9b2d940
r_8f4b0609e5dc,scan-paid,https://orionkr.xyz/v1/scan-paid,"Orionkr Stateful x402 Safety API — Recheck Before Signing, Swap Route Risk, Repeat Safety Loop, Transaction Safety",https://orionkr.xyz,0.02 USDC,0.02,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x6896dCAA787B120bF41b5066A2a3f78ca56CCE13,"Orion paid token/address risk scan before swaps, buys, DCA, and memecoin entries.",Onchain and finance,Onchain market data and wallets,focused provider,PAY,accept_unverified,0,0.0,71,metadata_complete,Wallet forensics,1,enterprise_saas_replacement,9,Chainalysis / TRM / Elliptic ($25k+/yr),Sanctions / OFAC screen; KYC / ID verify; DeFi position,Per-address risk scoring — replaces five-figure-minimum forensic SaaS contracts,no,https://www.x402scan.com/server/8b0330ca-8950-46d2-8b3c-c3db01c0ec03,https://www.x402scan.com/server/8b0330ca-8950-46d2-8b3c-c3db01c0ec03
r_cf488d5b161c,Gazprom,https://global-econ-x402-production.up.railway.app/sanctions/check/Gazprom,https://global-econ-x402-production.up.railway.app,https://global-econ-x402-production.up.railway.app,0.05 USDC,0.05,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x3dCbEf58b30fAc60a897cd4Ed1DAed5DE33B32E1,Sanctions name search (OFAC SDN + UK FCDO + UN SC + EU),"Search, crawl, scrape",Sensitive verification and legal risk,broad catalog,WARN,accept_unverified|regulated_or_legal,0,0.0,71,metadata_complete,Sanctions / OFAC screen,1,enterprise_saas_replacement,9,ComplyAdvantage / Refinitiv World-Check ($10k+/yr),KYC / ID verify; PEP / adverse media; Wallet forensics,Per-call sanctions checks — replaces enterprise compliance subscriptions,no,https://www.x402scan.com/server/f7278ac7-ec7a-4ef3-a3d0-7503e02c31cf,https://www.x402scan.com/server/f7278ac7-ec7a-4ef3-a3d0-7503e02c31cf
r_0f0d1150ccc5,Gazprom,https://globalapi.dev/sanctions/check/Gazprom,"GlobalAPI x402 — Pay-per-call global economic, registry, and sanctions data",https://globalapi.dev,0.05 USDC,0.05,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x3dCbEf58b30fAc60a897cd4Ed1DAed5DE33B32E1,Sanctions name search (OFAC SDN + UK FCDO + UN SC + EU),"Search, crawl, scrape",Sensitive verification and legal risk,broad catalog,WARN,accept_unverified|regulated_or_legal,0,0.0,71,metadata_complete,Sanctions / OFAC screen,1,enterprise_saas_replacement,9,ComplyAdvantage / Refinitiv World-Check ($10k+/yr),KYC / ID verify; PEP / adverse media; Wallet forensics,Per-call sanctions checks — replaces enterprise compliance subscriptions,no,https://www.x402scan.com/server/391bc041-0213-4b67-9d49-3908046bd680,https://www.x402scan.com/server/391bc041-0213-4b67-9d49-3908046bd680
r_32dc825a40f2,batch,https://agents.krumpybot.com/sanctions/batch,https://agents.krumpybot.com,https://agents.krumpybot.com,0.05 USDC,0.05,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x71A2CED2074F418f4e68a0A196FF3C1e59Beb32E,OFAC Batch Screen - Batch screen multiple addresses or names,Agent runtime primitives,Sensitive verification and legal risk,broad catalog,WARN,accept_unverified|regulated_or_legal,0,0.0,71,metadata_complete,Sanctions / OFAC screen,1,enterprise_saas_replacement,9,ComplyAdvantage / Refinitiv World-Check ($10k+/yr),KYC / ID verify; PEP / adverse media; Wallet forensics,Per-call sanctions checks — replaces enterprise compliance subscriptions,no,https://www.x402scan.com/server/08f07ea4-e111-4c30-b573-0c2bc9b2d940,https://www.x402scan.com/server/08f07ea4-e111-4c30-b573-0c2bc9b2d940
r_953c37f3bc11,score-wallet,https://web-production-d087d.up.railway.app/score-wallet,Agent Risk Memory,https://web-production-d087d.up.railway.app,0.35 USDC,0.35,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x3F6ef13Fc80f2295912A6098B2781BFbc8e5f353,Autonomous counterparty and wallet risk scoring for agents before payment or execution.,Agent runtime primitives,Long-tail utilities,long tail,PROBE,accept_unverified,0,0.0,71,metadata_complete,Wallet forensics,1,enterprise_saas_replacement,9,Chainalysis / TRM / Elliptic ($25k+/yr),Sanctions / OFAC screen; KYC / ID verify; DeFi position,Per-address risk scoring — replaces five-figure-minimum forensic SaaS contracts,no,https://www.x402scan.com/server/69585f29-6076-43ba-aa4e-3aba13de1405,https://www.x402scan.com/server/69585f29-6076-43ba-aa4e-3aba13de1405
r_99eeb31a06bb,wallet-risk,https://coinrailz.com/x402/service/wallet-risk,Coin Railz - x402 Autonomous AI Payments & Crypto Exchange,https://coinrailz.com,0.5 USDC,0.5,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x4dB56acDA064eab99BbC9F2AD1021Cd5d126C321,Wallet risk analysis with compliance flags and transaction pattern detection,Onchain and finance,Onchain market data and wallets,broad catalog,PROBE,accept_unverified,0,0.0,71,metadata_complete,Wallet forensics,1,enterprise_saas_replacement,9,Chainalysis / TRM / Elliptic ($25k+/yr),Sanctions / OFAC screen; KYC / ID verify; DeFi position,Per-address risk scoring — replaces five-figure-minimum forensic SaaS contracts,no,https://www.x402scan.com/server/82974061-62e9-4773-9641-c93f49984a77,https://www.x402scan.com/server/82974061-62e9-4773-9641-c93f49984a77
r_211164fa0e23,wallet-risk,https://coinrailz.com/x402/wallet-risk,Coin Railz - x402 Autonomous AI Payments & Crypto Exchange,https://coinrailz.com,0.5 USDC,0.5,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xa4bbe37f9a6ae2dc36a607b91eb148c0ae163c91,Wallet risk analysis with compliance flags and transaction pattern detection,Onchain and finance,Onchain market data and wallets,broad catalog,PROBE,accept_unverified,0,0.0,71,metadata_complete,Wallet forensics,1,enterprise_saas_replacement,9,Chainalysis / TRM / Elliptic ($25k+/yr),Sanctions / OFAC screen; KYC / ID verify; DeFi position,Per-address risk scoring — replaces five-figure-minimum forensic SaaS contracts,no,https://www.x402scan.com/server/82974061-62e9-4773-9641-c93f49984a77,https://www.x402scan.com/server/82974061-62e9-4773-9641-c93f49984a77
r_23c3d1e6e39c,screen,https://sanctions.x4api.com/v1/screen,https://sanctions.x4api.com,https://sanctions.x4api.com,30000 atomic units token,,solana:5eykt4UsFv8P8NJdTREpY1vzqKqZKvdp,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Ayx7imtoXr8N3XxCDPsFqGxjDWaRkphuyBe5b1QWzY89,"Screen a name against OFAC SDN, EU, and UN sanctions lists with fuzzy matching",Long-tail utility tools,Sensitive verification and legal risk,long tail,WARN,accept_unverified|regulated_or_legal|non_usdc_or_unknown_price,0,0.0,58,listed,Sanctions / OFAC screen,1,enterprise_saas_replacement,9,ComplyAdvantage / Refinitiv World-Check ($10k+/yr),KYC / ID verify; PEP / adverse media; Wallet forensics,Per-call sanctions checks — replaces enterprise compliance subscriptions,no,https://www.x402scan.com/server/768f09ba-effe-40fa-a54a-75a4252e12fa,https://www.x402scan.com/server/768f09ba-effe-40fa-a54a-75a4252e12fa
r_a7224fc6ea22,batch,https://blockrun.ai/api/v1/surf/wallet/labels/batch,BlockRun — Pay-per-call AI gateway,https://blockrun.ai,0.005 USDC,0.005,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x058a5961FbE8cD8E4B47C69d3d82E159cb5d8F17,"Batch wallet label lookup (CEX, Whale, Bridge, MEV…).",Agent runtime primitives,Real-world fulfillment,active anchor,PAY,accept_unverified|real_world_fulfillment,89740,3370.0,71,probe_candidate,Wallet forensics,1,enterprise_saas_replacement,9,Chainalysis / TRM / Elliptic ($25k+/yr),Sanctions / OFAC screen; KYC / ID verify; DeFi position,Per-address risk scoring — replaces five-figure-minimum forensic SaaS contracts,yes,https://www.x402scan.com/server/b85dcf0f-d4a9-47ce-9d0b-6ec70e2844e0,https://www.x402scan.com/server/b85dcf0f-d4a9-47ce-9d0b-6ec70e2844e0
r_64143e5a77be,buy,https://stablegiftcards.dev/api/buy,StableGiftCards,https://stablegiftcards.dev,500 USDC,500.0,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x71c1e15c80e14Ce9F163bF8d9BFb90930BF782d5,"Buy gift cards, top-ups, or eSIMs. Pays via x402 (dynamic price = product cost in USDC). Returns redemption codes. For phone refills, include phone_number in the cart item.",Onchain and finance,Real-world fulfillment,long tail,PROBE,accept_unverified|real_world_fulfillment,0,0.0,81,metadata_complete,Phone number buy,2,real_world_action,9,Twilio account + KYC,SMS send; KYC / ID verify; Email send,Agent buys a phone number bound to its wallet — no Twilio onboarding,no,https://www.x402scan.com/server/fff13433-2e87-4106-b021-7f6b3a23eddf,https://www.x402scan.com/server/fff13433-2e87-4106-b021-7f6b3a23eddf
r_a0cb911e8546,number,https://stablephone.dev/api/number,StablePhone,https://stablephone.dev,20 USDC,20.0,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xD219dB8179Bb9C1899eF87f39eebA9D1070c6801,Buy a phone number ($20.00 via x402). Use it as outbound caller ID.,Communication and action,External action channels,focused provider,PROBE,accept_unverified,0,0.0,71,metadata_complete,Phone number buy,2,real_world_action,9,Twilio account + KYC,SMS send; KYC / ID verify; Email send,Agent buys a phone number bound to its wallet — no Twilio onboarding,no,https://www.x402scan.com/server/b30e3fa6-f340-4ea7-a698-746265c03fc5,https://www.x402scan.com/server/b30e3fa6-f340-4ea7-a698-746265c03fc5
